	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_hits	heme_regulatory_motif_count
c_filamentum_b1_c_filamentum_b1@contig1_1638	c_filamentum_b1	c_filamentum_b1@contig1	1638	1752747	1753787	-1	D										AI-2E family transporter [PF01594.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_1639	c_filamentum_b1	c_filamentum_b1@contig1	1639	1753771	1754271	-1	D										PRC-barrel domain [PF05239.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_1640	c_filamentum_b1	c_filamentum_b1@contig1	1640	1754473	1755303	-1	D										Helix-turn-helix domain [PF12833.9]; Bacterial regulatory helix-turn-helix proteins, AraC family [PF00165.25]		0
c_filamentum_b1_c_filamentum_b1@contig1_1641	c_filamentum_b1	c_filamentum_b1@contig1	1641	1755616	1756752	-1	D										AI-2E family transporter [PF01594.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_1642	c_filamentum_b1	c_filamentum_b1@contig1	1642	1757139	1758773	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.28]; His Kinase A (phospho-acceptor) domain [PF00512.27]; PAS fold [PF08448.12]		0
c_filamentum_b1_c_filamentum_b1@contig1_1643	c_filamentum_b1	c_filamentum_b1@contig1	1643	1758968	1760416	-1	C	K01255	leucyl aminopeptidase [EC:3.4.11.1]	MER0317800	M17	MER0317800 - cysteinylglycinase ({Treponema denticola})-like peptidase (Clostridium celatum) [M17.013]#M17#{peptidase unit: 45-476}~source ZP_19298154~	True	0.84	751.0	2.669e-242	Cytosol aminopeptidase family, catalytic domain [PF00883.23]; Cytosol aminopeptidase family, N-terminal domain [PF02789.19]		0
c_filamentum_b1_c_filamentum_b1@contig1_1644	c_filamentum_b1	c_filamentum_b1@contig1	1644	1760627	1761316	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1645	c_filamentum_b1	c_filamentum_b1@contig1	1645	1761330	1761887	-1	C	K16923	energy-coupling factor transport system substrate-specific component								ECF transporter, substrate-specific component [PF12822.9]; ECF-type riboflavin transporter, S component [PF07155.14]		0
c_filamentum_b1_c_filamentum_b1@contig1_1646	c_filamentum_b1	c_filamentum_b1@contig1	1646	1762510	1763952	1	C	K17247	methionine sulfoxide reductase heme-binding subunit	MER1153669	M26	MER1153669 - family M26 non-peptidase homologues (Acetitomaculum ruminis) [M26.UNW]#M26#{peptidase unit: 26-326}~source WP_092873757~	False	0.427	69.0	1.282e-10	FMN-binding domain [PF04205.16]		0
c_filamentum_b1_c_filamentum_b1@contig1_1647	c_filamentum_b1	c_filamentum_b1@contig1	1647	1763939	1765015	1	C	K03734	FAD:protein FMN transferase [EC:2.7.1.180]								ApbE family [PF02424.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_1648	c_filamentum_b1	c_filamentum_b1@contig1	1648	1765086	1765385	1	D										NusG domain II [PF07009.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1649	c_filamentum_b1	c_filamentum_b1@contig1	1649	1765465	1765968	1	D										Heptaprenyl diphosphate synthase component I [PF07456.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1650	c_filamentum_b1	c_filamentum_b1@contig1	1650	1766480	1766920	1	C	K13993	HSP20 family protein								Hsp20/alpha crystallin family [PF00011.23]; HSP20-like domain found in ArsA [PF17886.3]		0
c_filamentum_b1_c_filamentum_b1@contig1_1651	c_filamentum_b1	c_filamentum_b1@contig1	1651	1767140	1767592	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1652	c_filamentum_b1	c_filamentum_b1@contig1	1652	1767579	1768004	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1653	c_filamentum_b1	c_filamentum_b1@contig1	1653	1768472	1768684	-1	C	K07496	putative transposase										0
c_filamentum_b1_c_filamentum_b1@contig1_1654	c_filamentum_b1	c_filamentum_b1@contig1	1654	1768921	1769820	-1	D										Exonuclease [PF00929.26]		0
c_filamentum_b1_c_filamentum_b1@contig1_1655	c_filamentum_b1	c_filamentum_b1@contig1	1655	1770084	1771139	1	C	K07488	transposase								ISXO2-like transposase domain [PF12762.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_1656	c_filamentum_b1	c_filamentum_b1@contig1	1656	1771231	1772070	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1657	c_filamentum_b1	c_filamentum_b1@contig1	1657	1772264	1772677	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1658	c_filamentum_b1	c_filamentum_b1@contig1	1658	1772887	1773480	-1	D										Tellurite resistance protein TehB [PF03848.16]; Methyltransferase domain [PF13489.8]; Methyltransferase domain [PF13649.8]; Methyltransferase domain [PF08241.14]; Methyltransferase domain [PF13847.8]; Mycolic acid cyclopropane synthetase [PF02353.22]		0
c_filamentum_b1_c_filamentum_b1@contig1_1659	c_filamentum_b1	c_filamentum_b1@contig1	1659	1773534	1773842	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1660	c_filamentum_b1	c_filamentum_b1@contig1	1660	1773914	1776397	-1	D										Type III restriction enzyme, res subunit [PF04851.17]; Helicase conserved C-terminal domain [PF00271.33]; PLD-like domain [PF13091.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1661	c_filamentum_b1	c_filamentum_b1@contig1	1661	1776892	1777269	-1	C	K07497	putative transposase								Integrase core domain [PF13683.8]; Integrase core domain [PF13333.8]; Integrase core domain [PF00665.28]		0
c_filamentum_b1_c_filamentum_b1@contig1_1662	c_filamentum_b1	c_filamentum_b1@contig1	1662	1777293	1777712	-1	C	K07497	putative transposase								HTH-like domain [PF13276.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1663	c_filamentum_b1	c_filamentum_b1@contig1	1663	1777766	1777870	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1664	c_filamentum_b1	c_filamentum_b1@contig1	1664	1777920	1778039	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1665	c_filamentum_b1	c_filamentum_b1@contig1	1665	1778438	1778890	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1666	c_filamentum_b1	c_filamentum_b1@contig1	1666	1778897	1780924	-1	C	K19171	DNA sulfur modification protein DndD								AAA domain [PF13476.8]; AAA domain [PF13514.8]; RecF/RecN/SMC N terminal domain [PF02463.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_1667	c_filamentum_b1	c_filamentum_b1@contig1	1667	1780926	1781096	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1668	c_filamentum_b1	c_filamentum_b1@contig1	1668	1781097	1782443	-1	D										Type III restriction enzyme, res subunit [PF04851.17]; Helicase conserved C-terminal domain [PF00271.33]; SNF2-related domain [PF00176.25]; DEAD/DEAH box helicase [PF00270.31]		0
c_filamentum_b1_c_filamentum_b1@contig1_1669	c_filamentum_b1	c_filamentum_b1@contig1	1669	1782458	1785772	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1670	c_filamentum_b1	c_filamentum_b1@contig1	1670	1785847	1789113	-1	C	K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]								Domain of unknown function (DUF3387) [PF11867.10]; SWI2/SNF2 ATPase [PF18766.3]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF04313.16]; Type III restriction enzyme, res subunit [PF04851.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_1671	c_filamentum_b1	c_filamentum_b1@contig1	1671	1789420	1790715	-1	C	K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]								Type I restriction modification DNA specificity domain [PF01420.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_1672	c_filamentum_b1	c_filamentum_b1@contig1	1672	1790743	1792260	-1	C	K03427	type I restriction enzyme M protein [EC:2.1.1.72]								N-6 DNA Methylase [PF02384.18]; HsdM N-terminal domain [PF12161.10]; Putative RNA methylase family UPF0020 [PF01170.20]		0
c_filamentum_b1_c_filamentum_b1@contig1_1673	c_filamentum_b1	c_filamentum_b1@contig1	1673	1792290	1792847	-1	D										Helix-turn-helix [PF01381.24]		0
c_filamentum_b1_c_filamentum_b1@contig1_1674	c_filamentum_b1	c_filamentum_b1@contig1	1674	1793162	1794115	-1	D										AAA domain [PF13245.8]; UvrD/REP helicase N-terminal domain [PF00580.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_1675	c_filamentum_b1	c_filamentum_b1@contig1	1675	1794126	1794956	-1	D										Nuclease-related domain [PF08378.13]; AAA domain [PF13245.8]; UvrD/REP helicase N-terminal domain [PF00580.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_1676	c_filamentum_b1	c_filamentum_b1@contig1	1676	1794976	1795137	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1677	c_filamentum_b1	c_filamentum_b1@contig1	1677	1795225	1797723	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1678	c_filamentum_b1	c_filamentum_b1@contig1	1678	1797708	1798589	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1679	c_filamentum_b1	c_filamentum_b1@contig1	1679	1798673	1799359	-1	D										UvrD/REP helicase N-terminal domain [PF00580.23]; AAA domain [PF13245.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1680	c_filamentum_b1	c_filamentum_b1@contig1	1680	1799458	1800027	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1681	c_filamentum_b1	c_filamentum_b1@contig1	1681	1800095	1800862	-1	D										Family of unknown function (DUF6339) [PF19866.1]		0
c_filamentum_b1_c_filamentum_b1@contig1_1682	c_filamentum_b1	c_filamentum_b1@contig1	1682	1800852	1801703	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1683	c_filamentum_b1	c_filamentum_b1@contig1	1683	1801705	1803660	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1684	c_filamentum_b1	c_filamentum_b1@contig1	1684	1804374	1804628	1	D										Protein of unknown function (DUF3303) [PF11746.10]		0
c_filamentum_b1_c_filamentum_b1@contig1_1685	c_filamentum_b1	c_filamentum_b1@contig1	1685	1804947	1805330	-1	D			MER0209364	S09X	MER0209364 - family S9 unassigned peptidases (Clostridium sp. L2-50) [S09.UPW]#S09X#{peptidase unit: 3-197}~source ZP_02074438~	False	0.671	167.0	6.513e-47			0
c_filamentum_b1_c_filamentum_b1@contig1_1686	c_filamentum_b1	c_filamentum_b1@contig1	1686	1805412	1805549	-1	D			MER0214978	S09X	MER0214978 - family S9 unassigned peptidases (Dialister invisus) [S09.UPW]#S09X#{peptidase unit: 3-197}~source ZP_05733685~	False	0.741	61.0	6.983e-12			0
c_filamentum_b1_c_filamentum_b1@contig1_1687	c_filamentum_b1	c_filamentum_b1@contig1	1687	1805591	1806382	-1	D										Uncharacterised protein family UPF0547 [PF10571.11]; zinc-ribbon domain [PF13240.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1688	c_filamentum_b1	c_filamentum_b1@contig1	1688	1806796	1807236	1	C	K13993	HSP20 family protein								Hsp20/alpha crystallin family [PF00011.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_1689	c_filamentum_b1	c_filamentum_b1@contig1	1689	1807502	1808827	-1	C	K02314	replicative DNA helicase [EC:3.6.4.12]								DnaB-like helicase C terminal domain [PF03796.17]; DnaB-like helicase N terminal domain [PF00772.23]; KaiC [PF06745.15]; AAA domain [PF13481.8]; Rad51 [PF08423.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1690	c_filamentum_b1	c_filamentum_b1@contig1	1690	1808878	1809768	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1691	c_filamentum_b1	c_filamentum_b1@contig1	1691	1809827	1810372	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1692	c_filamentum_b1	c_filamentum_b1@contig1	1692	1810684	1811364	1	D										Response regulator receiver domain [PF00072.26]; Transcriptional regulatory protein, C terminal [PF00486.30]		0
c_filamentum_b1_c_filamentum_b1@contig1_1693	c_filamentum_b1	c_filamentum_b1@contig1	1693	1811535	1811753	1	D										Protein of unknown function (DUF1659) [PF07872.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1694	c_filamentum_b1	c_filamentum_b1@contig1	1694	1811778	1811993	1	D										Protein of unknown function (DUF2922) [PF11148.10]		0
c_filamentum_b1_c_filamentum_b1@contig1_1695	c_filamentum_b1	c_filamentum_b1@contig1	1695	1812077	1814860	-1	C	K17675	ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]								Helicase conserved C-terminal domain [PF00271.33]		0
c_filamentum_b1_c_filamentum_b1@contig1_1696	c_filamentum_b1	c_filamentum_b1@contig1	1696	1814897	1815085	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1697	c_filamentum_b1	c_filamentum_b1@contig1	1697	1815261	1816523	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.28]; GHKL domain [PF14501.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1698	c_filamentum_b1	c_filamentum_b1@contig1	1698	1816552	1816680	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1699	c_filamentum_b1	c_filamentum_b1@contig1	1699	1816670	1817254	-1	C	K07813	accessory gene regulator B	MER0125892	C75	MER0125892 - family C75 unassigned peptidases (Clostridium perfringens) [C75.UPW]#C75#{peptidase unit: 11-186}~source BAB80577~	False	0.52	158.0	8.879e-43	Accessory gene regulator B [PF04647.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_1700	c_filamentum_b1	c_filamentum_b1@contig1	1700	1817422	1818513	1	D										Protein of unknown function (DUF2974) [PF11187.10]		0
c_filamentum_b1_c_filamentum_b1@contig1_1701	c_filamentum_b1	c_filamentum_b1@contig1	1701	1818648	1818761	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1702	c_filamentum_b1	c_filamentum_b1@contig1	1702	1818870	1819751	-1	D										LysR substrate binding domain [PF03466.22]; Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.29]		0
c_filamentum_b1_c_filamentum_b1@contig1_1703	c_filamentum_b1	c_filamentum_b1@contig1	1703	1819963	1820784	1	D										Nitroreductase family [PF00881.26]; 4Fe-4S dicluster domain [PF14697.8]; 4Fe-4S dicluster domain [PF13237.8]; 4Fe-4S dicluster domain [PF12838.9]; 4Fe-4S dicluster domain [PF13187.8]; 4Fe-4S dicluster domain [PF13247.8]; 4Fe-4S dicluster domain [PF13746.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1704	c_filamentum_b1	c_filamentum_b1@contig1	1704	1820841	1821755	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1705	c_filamentum_b1	c_filamentum_b1@contig1	1705	1822206	1822853	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1706	c_filamentum_b1	c_filamentum_b1@contig1	1706	1823041	1823400	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1707	c_filamentum_b1	c_filamentum_b1@contig1	1707	1823658	1823984	-1	C	K07496	putative transposase								Putative transposase DNA-binding domain [PF07282.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1708	c_filamentum_b1	c_filamentum_b1@contig1	1708	1824153	1824671	-1	C	K07496	putative transposase								Probable transposase [PF01385.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_1709	c_filamentum_b1	c_filamentum_b1@contig1	1709	1824757	1824999	-1	D										MerR family regulatory protein [PF00376.25]		0
c_filamentum_b1_c_filamentum_b1@contig1_1710	c_filamentum_b1	c_filamentum_b1@contig1	1710	1825203	1826780	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1711	c_filamentum_b1	c_filamentum_b1@contig1	1711	1827121	1827375	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1712	c_filamentum_b1	c_filamentum_b1@contig1	1712	1827545	1828285	1	C	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]										0
c_filamentum_b1_c_filamentum_b1@contig1_1713	c_filamentum_b1	c_filamentum_b1@contig1	1713	1828391	1829230	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1714	c_filamentum_b1	c_filamentum_b1@contig1	1714	1829322	1830377	-1	C	K07488	transposase								ISXO2-like transposase domain [PF12762.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_1715	c_filamentum_b1	c_filamentum_b1@contig1	1715	1830502	1831056	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1716	c_filamentum_b1	c_filamentum_b1@contig1	1716	1831083	1831589	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1717	c_filamentum_b1	c_filamentum_b1@contig1	1717	1831607	1832041	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1718	c_filamentum_b1	c_filamentum_b1@contig1	1718	1832896	1833843	1	C	K00016	L-lactate dehydrogenase [EC:1.1.1.27]								lactate/malate dehydrogenase, NAD binding domain [PF00056.25]; lactate/malate dehydrogenase, alpha/beta C-terminal domain [PF02866.20]		0
c_filamentum_b1_c_filamentum_b1@contig1_1719	c_filamentum_b1	c_filamentum_b1@contig1	1719	1834074	1835645	-1	D			MER0720768	C40	MER0720768 - family C40 non-peptidase homologues (Clostridium celatum) [C40.UNW]#C40#{peptidase unit: 381-501}~source L1QDP7~	False	0.635	154.0	2.829e-37	NlpC/P60 family [PF00877.21]; Bacterial SH3 domain [PF08239.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1720	c_filamentum_b1	c_filamentum_b1@contig1	1720	1835938	1837512	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.28]; His Kinase A (phospho-acceptor) domain [PF00512.27]; GHKL domain [PF14501.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1721	c_filamentum_b1	c_filamentum_b1@contig1	1721	1837752	1838747	-1	D										Peptidase_C39 like family [PF13529.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1722	c_filamentum_b1	c_filamentum_b1@contig1	1722	1839039	1839884	-1	D										Collagen triple helix repeat (20 copies) [PF01391.20]		0
c_filamentum_b1_c_filamentum_b1@contig1_1723	c_filamentum_b1	c_filamentum_b1@contig1	1723	1839896	1841974	-1	D										Amylo-alpha-1,6-glucosidase [PF06202.16]; Glycogen debranching enzyme N terminal [PF12439.10]; Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain [PF17389.4]; Glycosyl-hydrolase family 116, catalytic region [PF04685.15]; Glycosyl hydrolase 36 superfamily, catalytic domain [PF17167.6]; Trehalase [PF01204.20]	GH78 alpha-L-rhamnosidase (EC 3.2.1.40); rhamnogalacturonan alpha-L-rhamnohydrolase (EC 3.2.1.174); L-Rhap-alpha-1,3-D-Apif -specific alpha-1,3-L-rhamnosidase (EC 3.2.1.-) [GH78]; GH133 amylo-alpha-1,6-glucosidase (EC 3.2.1.33); [GH133]; GH13 alpha-amylase (EC 3.2.1.1); pullulanase (EC 3.2.1.41); cyclomaltodextrin glucanotransferase (EC 2.4.1.19); cyclomaltodextrinase (EC 3.2.1.54); trehalose-6-phosphate hydrolase (EC 3.2.1.93); oligo-alpha-glucosidase (EC 3.2.1.10); maltogenic amylase (EC 3.2.1.133); neopullulanase (EC 3.2.1.135); alpha-glucosidase (EC 3.2.1.20); maltotetraose-forming alpha-amylase (EC 3.2.1.60); isoamylase (EC 3.2.1.68); glucodextranase (EC 3.2.1.70); maltohexaose-forming alpha-amylase (EC 3.2.1.98); maltotriose-forming alpha-amylase (EC 3.2.1.116); branching enzyme (EC 2.4.1.18); trehalose synthase (EC 5.4.99.16); 4-alpha-glucanotransferase (EC 2.4.1.25); maltopentaose-forming alpha-amylase (EC 3.2.1.-) ; amylosucrase (EC 2.4.1.4) ; sucrose phosphorylase (EC 2.4.1.7); malto-oligosyltrehalose trehalohydrolase (EC 3.2.1.141); isomaltulose synthase (EC 5.4.99.11); malto-oligosyltrehalose synthase (EC 5.4.99.15); amylo-alpha-1,6-glucosidase (EC 3.2.1.33); alpha-1,4-glucan: phosphate alpha-maltosyltransferase (EC 2.4.99.16); amino acid transporter; [retaining] sucrose 6(F)-phosphate phosphorylase (EC 2.4.1.329); [retaining] glucosylglycerol phosphorylase (EC 2.4.1.359); ; Glucosylglycerate phosphorylase (EC 2.4.1.352); [retaining] sucrose alpha-glucosidase (EC 3.2.1.48); oligosaccharide alpha-4-glucosyltransferase (EC 2.4.1.161) [GH13_25]	0
c_filamentum_b1_c_filamentum_b1@contig1_1724	c_filamentum_b1	c_filamentum_b1@contig1	1724	1842146	1842568	-1	D										Domain of unknown function (DUF3783) [PF12646.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_1725	c_filamentum_b1	c_filamentum_b1@contig1	1725	1842751	1843683	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1726	c_filamentum_b1	c_filamentum_b1@contig1	1726	1843747	1844232	1	D										YopX protein [PF09643.12]		0
c_filamentum_b1_c_filamentum_b1@contig1_1727	c_filamentum_b1	c_filamentum_b1@contig1	1727	1844376	1846040	-1	C	K12574	ribonuclease J [EC:3.1.-.-]								Ribonuclease J C-terminal domain [PF17770.3]; Metallo-beta-lactamase superfamily [PF00753.29]; Beta-lactamase superfamily domain [PF12706.9]; Zn-dependent metallo-hydrolase RNA specificity domain [PF07521.14]; Metallo-beta-lactamase superfamily domain [PF16661.7]		0
c_filamentum_b1_c_filamentum_b1@contig1_1728	c_filamentum_b1	c_filamentum_b1@contig1	1728	1846659	1847210	-1	C	K23779	XRE family transcriptional regulator, regulator of sulfur utilization								Helix-turn-helix domain [PF12844.9]; Helix-turn-helix [PF01381.24]; Helix-turn-helix domain [PF13560.8]; Cupin domain [PF07883.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1729	c_filamentum_b1	c_filamentum_b1@contig1	1729	1847423	1848451	1	C	K01620	threonine aldolase [EC:4.1.2.48]								Beta-eliminating lyase [PF01212.23]; Aminotransferase class-V [PF00266.21]		0
c_filamentum_b1_c_filamentum_b1@contig1_1730	c_filamentum_b1	c_filamentum_b1@contig1	1730	1848547	1849962	-1	C	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]								Reverse transcriptase (RNA-dependent DNA polymerase) [PF00078.29]; Group II intron, maturase-specific domain [PF08388.13]		0
c_filamentum_b1_c_filamentum_b1@contig1_1731	c_filamentum_b1	c_filamentum_b1@contig1	1731	1850494	1852791	-1	C	K01919	glutamate--cysteine ligase [EC:6.3.2.2]								Glutamate-cysteine ligase [PF04262.16]; ATP-grasp-like domain [PF18419.3]; RimK-like ATP-grasp domain [PF08443.13]; ATP-grasp domain [PF02655.16]; D-ala D-ala ligase C-terminus [PF07478.15]; Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.21]; Carbamoyl-phosphate synthase L chain, ATP binding domain [PF02786.19]		0
c_filamentum_b1_c_filamentum_b1@contig1_1732	c_filamentum_b1	c_filamentum_b1@contig1	1732	1852828	1853544	-1	C	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]								Acyltransferase [PF01553.23]		0
c_filamentum_b1_c_filamentum_b1@contig1_1733	c_filamentum_b1	c_filamentum_b1@contig1	1733	1853851	1857342	-1	C	K03546	DNA repair protein SbcC/Rad50	MER0501465	M23B	MER0501465 - subfamily M23B unassigned peptidases (Clostridium pasteurianum) [M23.UPB]#M23B#{peptidase unit: 319-551}~source YP_007942135~	False	0.261	86.0	3.535e-15	AAA domain [PF13476.8]; Putative exonuclease SbcCD, C subunit [PF13558.8]; RecF/RecN/SMC N terminal domain [PF02463.21]; P-loop containing region of AAA domain [PF13555.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1734	c_filamentum_b1	c_filamentum_b1@contig1	1734	1857329	1858549	-1	C	K03547	DNA repair protein SbcD/Mre11								Type 5 capsule protein repressor C-terminal domain [PF12320.10]; Calcineurin-like phosphoesterase superfamily domain [PF12850.9]		0
c_filamentum_b1_c_filamentum_b1@contig1_1735	c_filamentum_b1	c_filamentum_b1@contig1	1735	1858703	1858894	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1736	c_filamentum_b1	c_filamentum_b1@contig1	1736	1859061	1859564	-1	C	K23675	riboflavin transporter								Thiamine-precursor transporter protein (ThiW) [PF09512.12]; ECF transporter, substrate-specific component [PF12822.9]; ECF-type riboflavin transporter, S component [PF07155.14]		0
c_filamentum_b1_c_filamentum_b1@contig1_1737	c_filamentum_b1	c_filamentum_b1@contig1	1737	1859596	1860222	-1	C	K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]								Thiamine monophosphate synthase [PF02581.19]		0
c_filamentum_b1_c_filamentum_b1@contig1_1738	c_filamentum_b1	c_filamentum_b1@contig1	1738	1860225	1860851	-1	C	K16789	thiamine transporter								Thiamine transporter protein (Thia_YuaJ) [PF09515.12]		0
c_filamentum_b1_c_filamentum_b1@contig1_1739	c_filamentum_b1	c_filamentum_b1@contig1	1739	1860932	1861585	-1	C	K03707	thiaminase (transcriptional activator TenA) [EC:3.5.99.2]								TENA/THI-4/PQQC family [PF03070.18]		0
c_filamentum_b1_c_filamentum_b1@contig1_1740	c_filamentum_b1	c_filamentum_b1@contig1	1740	1861587	1862399	-1	C	K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]								Hydroxyethylthiazole kinase family [PF02110.17]		0
c_filamentum_b1_c_filamentum_b1@contig1_1741	c_filamentum_b1	c_filamentum_b1@contig1	1741	1862416	1863213	-1	C	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]								Phosphomethylpyrimidine kinase [PF08543.14]; pfkB family carbohydrate kinase [PF00294.26]		0
c_filamentum_b1_c_filamentum_b1@contig1_1742	c_filamentum_b1	c_filamentum_b1@contig1	1742	1863827	1864555	1	D										haloacid dehalogenase-like hydrolase [PF12710.9]; haloacid dehalogenase-like hydrolase [PF08282.14]		0
c_filamentum_b1_c_filamentum_b1@contig1_1743	c_filamentum_b1	c_filamentum_b1@contig1	1743	1864667	1865596	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1744	c_filamentum_b1	c_filamentum_b1@contig1	1744	1865705	1865815	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1745	c_filamentum_b1	c_filamentum_b1@contig1	1745	1865955	1866881	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1746	c_filamentum_b1	c_filamentum_b1@contig1	1746	1867164	1867316	-1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1747	c_filamentum_b1	c_filamentum_b1@contig1	1747	1867334	1869112	-1	C	K08602	oligoendopeptidase F [EC:3.4.24.-]	MER0194229	M03B	MER0194229 - BSSC8_09230 g.p. ({Bacillus subtilis}) (Clostridium saccharoperbutylacetonicum) [M03.A08]#M03B#{peptidase unit: 291-565}~source YP_007458216~	True	0.827	470.0	1.548e-143	Peptidase family M3 [PF01432.22]; Oligopeptidase F [PF08439.12]		0
c_filamentum_b1_c_filamentum_b1@contig1_1748	c_filamentum_b1	c_filamentum_b1@contig1	1748	1869438	1870844	1	D										VanZ like family [PF04892.14]		0
c_filamentum_b1_c_filamentum_b1@contig1_1749	c_filamentum_b1	c_filamentum_b1@contig1	1749	1870963	1871487	-1	D										YcxB-like protein [PF14317.8]		0
c_filamentum_b1_c_filamentum_b1@contig1_1750	c_filamentum_b1	c_filamentum_b1@contig1	1750	1871572	1872285	1	E												0
c_filamentum_b1_c_filamentum_b1@contig1_1751	c_filamentum_b1	c_filamentum_b1@contig1	1751	1872572	1873279	-1	E												0
